timestamp,production_kw,consumption_kw,consumption_xgb,feed_in_kw,feed_in_xgb,grid_consumption_kw
2023-02-12 04:15:00,0.0,5.6,5.6772285,0.0,0.00068263867,5.6
2023-02-12 04:30:00,0.0,5.4,5.46837,0.0,0.00068263867,5.4
2023-02-12 04:45:00,0.0,6.0,6.0081406,0.0,0.00068263867,6.0
2023-02-12 05:00:00,0.0,5.6,5.766182,0.0,0.00068263867,5.6
2023-02-12 05:15:00,0.0,6.0,6.0456934,0.0,0.00068263867,6.0
2023-02-12 05:30:00,0.0,6.2,6.2268186,0.0,0.00068263867,6.2
2023-02-12 05:45:00,0.0,5.8,5.9114413,0.0,0.00068263867,5.8
2023-02-12 06:00:00,0.0,5.8,5.833749,0.0,0.00068263867,5.8
2023-02-12 06:15:00,0.0,6.0,5.968001,0.0,0.00068263867,6.0
2023-02-12 06:30:00,0.0,6.4,6.2820387,0.0,0.0005903974,6.4
2023-02-12 06:45:00,0.0,5.8,5.833749,0.0,0.00068263867,5.8
2023-02-12 07:00:00,0.0,6.0,5.968001,0.0,5.5127064e-05,6.0
2023-02-12 07:15:00,0.0,6.2,6.121879,0.0,5.5127064e-05,6.2
2023-02-12 07:30:00,0.0,6.8,6.572071,0.0,0.0,6.8
2023-02-12 07:45:00,0.0,5.4,5.490757,0.0,5.5127064e-05,5.4
2023-02-12 08:00:00,0.0,5.0,5.1723094,0.0,0.0,5.0
2023-02-12 08:15:00,0.0,5.4,5.5134616,0.0,0.0,5.4
2023-02-12 08:30:00,0.2,5.8,5.5976105,0.0,0.0,5.6
2023-02-12 08:45:00,0.6,5.0,4.8325214,0.0,0.0,4.4
2023-02-12 09:00:00,1.0,5.0,4.7981286,0.0,0.37042314,4.0
2023-02-12 09:15:00,2.0,5.2,5.002892,0.0,0.0,3.2
2023-02-12 09:30:00,2.2,5.0,4.8273706,0.0,0.0,2.8
2023-02-12 09:45:00,3.2,5.6,5.2540736,0.0,0.029123439,2.4
2023-02-12 10:00:00,5.2,5.000000000000001,4.909983,0.6,0.42992675,0.4
2023-02-12 10:15:00,9.4,5.2,5.0647497,4.2,3.3803885,0.0
2023-02-12 10:30:00,9.0,5.2,5.1590505,3.8,2.9347398,0.0
2023-02-12 10:45:00,4.0,5.0,5.1470523,0.4,0.15000054,1.4
2023-02-12 11:00:00,4.2,5.2,5.062834,0.2,0.28334585,1.2
2023-02-12 11:15:00,6.4,5.0,5.107967,1.4,1.6346238,0.0
2023-02-12 11:30:00,7.4,5.0,5.1948457,2.4,2.4230661,0.0
2023-02-12 11:45:00,5.2,5.4,5.484046,0.6,0.3375394,0.8
2023-02-12 12:00:00,4.8,5.399999999999999,5.4028664,0.2,0.3175145,0.8
2023-02-12 12:15:00,4.8,5.6,5.4028664,0.0,0.3175145,0.8
2023-02-12 12:30:00,4.2,5.2,4.9355717,0.0,0.3251525,1.0
2023-02-12 12:45:00,4.4,4.8,4.973565,0.2,0.36437023,0.6
2023-02-12 13:00:00,6.2,5.600000000000001,5.428773,0.8,1.1544956,0.2
2023-02-12 13:15:00,4.6,5.199999999999999,5.0635934,0.2,0.47222224,0.8
2023-02-12 13:30:00,3.6,5.4,5.037549,0.0,0.0,1.8
2023-02-12 13:45:00,4.4,5.2,5.0635934,0.0,0.47222224,0.8
2023-02-12 14:00:00,4.8,5.199999999999999,5.1369042,0.2,0.49363014,0.6
2023-02-12 14:15:00,3.4,5.2,5.205772,0.0,0.0,1.8
2023-02-12 14:30:00,3.4,5.0,5.1063757,0.0,0.1582143,1.6
2023-02-12 14:45:00,2.6,5.2,5.064357,0.0,0.0,2.6
2023-02-12 15:00:00,2.2,5.2,5.1900797,0.0,0.034465637,3.0
2023-02-12 15:15:00,2.2,5.0,5.016447,0.0,0.0,2.8
2023-02-12 15:30:00,2.8,5.4,5.4281635,0.0,0.0,2.6
2023-02-12 15:45:00,2.6,5.4,5.2131095,0.0,0.0,2.8
2023-02-12 16:00:00,2.2,5.2,5.318197,0.0,0.0,3.0
2023-02-12 16:15:00,1.8,5.0,5.3753715,0.0,0.0,3.2
2023-02-12 16:30:00,0.8,5.399999999999999,5.3108325,0.0,0.03637548,4.6
2023-02-12 16:45:00,0.4,5.2,5.269019,0.0,0.0,4.8
2023-02-12 17:00:00,0.0,5.0,5.323135,0.0,0.0,5.0
2023-02-12 17:15:00,0.0,5.0,5.323135,0.0,0.0,5.0
2023-02-12 17:30:00,0.0,5.4,5.600425,0.0,0.0,5.4
2023-02-12 17:45:00,0.0,6.6,6.5845084,0.0,0.0,6.6
2023-02-12 18:00:00,0.0,6.4,6.465843,0.0,0.0,6.4
2023-02-12 18:15:00,0.0,6.0,6.0331383,0.0,0.0,6.0
2023-02-12 18:30:00,0.0,6.0,6.0331383,0.0,0.0,6.0
2023-02-12 18:45:00,0.0,6.0,6.0331383,0.0,0.0,6.0
2023-02-12 19:00:00,0.0,6.2,6.2490783,0.0,0.0072814855,6.2
2023-02-12 19:15:00,0.0,6.0,6.057603,0.0,0.0072814855,6.0
2023-02-12 19:30:00,0.0,6.2,6.2490783,0.0,0.0072814855,6.2
2023-02-12 19:45:00,0.0,5.8,5.907818,0.0,0.0072814855,5.8
2023-02-12 20:00:00,0.0,6.2,6.2490783,0.0,0.0,6.2
2023-02-12 20:15:00,0.0,6.2,6.2490783,0.0,0.0,6.2
2023-02-12 20:30:00,0.0,6.0,6.057603,0.0,0.0,6.0
2023-02-12 20:45:00,0.0,6.0,6.057603,0.0,0.0,6.0
2023-02-12 21:00:00,0.0,6.0,6.065315,0.0,0.0,6.0
2023-02-12 21:15:00,0.0,6.2,6.25679,0.0,0.0,6.2
2023-02-12 21:30:00,0.0,5.8,5.9155297,0.0,0.0,5.8
2023-02-12 21:45:00,0.0,6.0,6.065315,0.0,0.0,6.0
2023-02-12 22:00:00,0.0,6.0,5.944654,0.0,0.0,6.0
2023-02-12 22:15:00,0.0,5.8,5.794869,0.0,0.0,5.8
2023-02-12 22:30:00,0.0,5.4,5.411365,0.0,0.0,5.4
2023-02-12 22:45:00,0.0,5.4,5.411365,0.0,0.0,5.4
2023-02-12 23:00:00,0.0,5.6,5.603648,0.0,0.0,5.6
2023-02-12 23:15:00,0.0,5.8,5.787602,0.0,0.0,5.8
2023-02-12 23:30:00,0.0,5.6,5.603648,0.0,0.0,5.6
2023-02-12 23:45:00,0.0,5.4,5.404098,0.0,0.0,5.4
2023-02-13 00:00:00,0.0,5.8,5.795276,0.0,0.005157278,5.8
2023-02-13 00:15:00,0.0,5.8,5.795276,0.0,0.005157278,5.8
2023-02-13 00:30:00,0.0,5.8,5.795276,0.0,0.005157278,5.8
2023-02-13 00:45:00,0.0,5.6,5.6033335,0.0,0.0039887633,5.6
2023-02-13 01:00:00,0.0,5.6,5.6033335,0.0,0.0039887633,5.6
2023-02-13 01:15:00,0.0,5.8,5.795276,0.0,0.005157278,5.8
2023-02-13 01:30:00,0.0,5.6,5.6033335,0.0,0.0039887633,5.6
2023-02-13 01:45:00,0.0,5.8,5.795276,0.0,0.005157278,5.8
2023-02-13 02:00:00,0.0,5.8,5.795276,0.0,0.005157278,5.8
2023-02-13 02:15:00,0.0,6.0,5.9852324,0.0,0.005157278,6.0
2023-02-13 02:30:00,0.0,6.4,6.336091,0.0,0.005065036,6.4
2023-02-13 02:45:00,0.0,5.6,5.6033335,0.0,0.0039887633,5.6
2023-02-13 03:00:00,0.0,5.8,5.795276,0.0,0.005157278,5.8
2023-02-13 03:15:00,0.0,5.8,5.795276,0.0,0.005157278,5.8
2023-02-13 03:30:00,0.0,5.8,5.795276,0.0,0.005157278,5.8
2023-02-13 03:45:00,0.0,6.8,6.652714,0.0,0.005065036,6.8
2023-02-13 04:00:00,0.0,6.4,6.3349924,0.0,0.005065036,6.4
2023-02-13 04:15:00,0.0,5.6,5.6003675,0.0,0.0039887633,5.6
2023-02-13 04:30:00,0.0,5.8,5.79231,0.0,0.005157278,5.8
2023-02-13 04:45:00,0.0,5.6,5.6003675,0.0,0.0039887633,5.6
2023-02-13 05:00:00,0.0,5.8,5.8326755,0.0,0.005157278,5.8
2023-02-13 05:15:00,0.0,6.4,6.299028,0.0,0.005065036,6.4
2023-02-13 05:30:00,0.0,6.8,6.549539,0.0,0.005065036,6.8
2023-02-13 05:45:00,0.0,6.4,6.299028,0.0,0.005065036,6.4
2023-02-13 06:00:00,0.0,8.0,8.4001255,0.0,0.028599463,8.0
2023-02-13 06:15:00,0.0,12.6,12.635482,0.0,0.01593239,12.6
2023-02-13 06:30:00,0.0,13.8,13.495616,0.0,0.01593239,13.8
2023-02-13 06:45:00,0.0,14.6,14.423792,0.0,0.01593239,14.6
2023-02-13 07:00:00,0.0,15.0,14.937138,0.0,0.017082466,15.0
2023-02-13 07:15:00,0.0,18.0,18.111385,0.0,0.017889919,18.0
2023-02-13 07:30:00,0.0,17.8,17.757294,0.0,0.017889919,17.8
2023-02-13 07:45:00,0.0,17.2,17.490993,0.0,0.017889919,17.2
2023-02-13 08:00:00,0.0,17.2,17.411177,0.0,0.0,17.2
2023-02-13 08:15:00,0.2,16.8,16.945492,0.0,0.0,16.6
2023-02-13 08:30:00,0.6,17.2,17.14406,0.0,0.0,16.6
2023-02-13 08:45:00,1.0,17.2,17.028034,0.0,0.0,16.2
2023-02-13 09:00:00,1.4,16.2,16.266039,0.0,0.0,14.8
2023-02-13 09:15:00,2.0,17.2,17.330338,0.0,0.0,15.2
2023-02-13 09:30:00,2.8,16.2,16.806545,0.0,0.0,13.4
2023-02-13 09:45:00,3.4,16.4,16.62168,0.0,0.0,13.0
2023-02-13 10:00:00,4.4,15.4,15.61927,0.0,0.06347598,11.0
2023-02-13 10:15:00,4.8,15.2,15.166623,0.0,0.08995747,10.4
2023-02-13 10:30:00,5.8,15.6,16.086346,0.0,0.15224363,9.8
2023-02-13 10:45:00,8.0,14.4,15.050257,0.0,0.0004707072,6.4
2023-02-13 11:00:00,10.0,15.6,15.212738,0.0,0.20693243,5.6
2023-02-13 11:15:00,13.2,15.4,14.689416,0.0,0.91573113,2.2
2023-02-13 11:30:00,19.6,17.6,17.153913,2.2,2.4962077,0.2
2023-02-13 11:45:00,31.6,17.4,19.375551,14.2,13.134235,0.0
2023-02-13 12:00:00,29.6,17.8,19.58341,12.0,9.758296,0.2
2023-02-13 12:15:00,47.4,18.0,20.926882,29.4,26.39803,0.0
2023-02-13 12:30:00,33.0,20.4,21.244902,12.8,12.943567,0.2
2023-02-13 12:45:00,64.0,20.0,21.346325,44.0,41.27757,0.0
2023-02-13 13:00:00,60.6,23.0,19.992126,37.6,40.66441,0.0
2023-02-13 13:15:00,69.0,22.2,19.576996,46.8,49.882347,0.0
2023-02-13 13:30:00,72.6,21.2,17.29283,51.4,54.591133,0.0
2023-02-13 13:45:00,62.4,20.59999999999999,26.558498,42.2,37.112656,0.4
2023-02-13 14:00:00,68.8,21.0,18.108482,47.8,50.26103,0.0
2023-02-13 14:15:00,66.2,19.6,19.8927,46.6,47.10718,0.0
2023-02-13 14:30:00,64.0,20.4,20.122587,43.6,43.875816,0.0
2023-02-13 14:45:00,61.6,15.6,17.867477,46.0,44.183403,0.0
2023-02-13 15:00:00,59.2,13.40000000000001,15.9080105,45.8,43.349678,0.0
2023-02-13 15:15:00,56.0,13.2,15.225969,42.8,39.837254,0.0
2023-02-13 15:30:00,52.6,13.4,15.557346,39.2,36.02413,0.0
2023-02-13 15:45:00,48.0,10.4,15.355446,37.6,33.39837,0.0
2023-02-13 16:00:00,43.0,9.200000000000003,13.07459,33.8,30.89325,0.0
2023-02-13 16:15:00,37.8,8.599999999999998,11.466987,29.2,25.88281,0.0
2023-02-13 16:30:00,31.6,9.0,12.131923,22.6,19.599186,0.0
2023-02-13 16:45:00,24.4,9.999999999999998,12.634895,14.4,12.457225,0.0
2023-02-13 17:00:00,16.4,7.999999999999998,7.302594,8.4,8.591268,0.0
2023-02-13 17:15:00,7.8,5.4,6.004741,2.6,2.7535396,0.2
2023-02-13 17:30:00,1.6,5.2,5.428976,0.0,0.10867963,3.6
2023-02-13 17:45:00,0.0,5.8,6.221104,0.0,0.0,5.8
2023-02-13 18:00:00,0.0,6.4,6.562537,0.0,0.018367253,6.4
2023-02-13 18:15:00,0.0,6.4,6.562537,0.0,0.018367253,6.4
2023-02-13 18:30:00,0.0,6.2,6.4064007,0.0,0.01623165,6.2
2023-02-13 18:45:00,0.0,6.0,6.271917,0.0,0.01623165,6.0
2023-02-13 19:00:00,0.0,6.4,6.403946,0.0,0.036450602,6.4
2023-02-13 19:15:00,0.0,6.2,6.2478094,0.0,0.034314994,6.2
2023-02-13 19:30:00,0.0,6.4,6.403946,0.0,0.036450602,6.4
2023-02-13 19:45:00,0.0,6.0,6.1133256,0.0,0.034314994,6.0
2023-02-13 20:00:00,0.0,6.2,6.2500563,0.0,0.014307756,6.2
2023-02-13 20:15:00,0.0,6.4,6.406193,0.0,0.016443359,6.4
2023-02-13 20:30:00,0.0,6.2,6.2500563,0.0,0.014307756,6.2
2023-02-13 20:45:00,0.0,6.4,6.406193,0.0,0.016443359,6.4
2023-02-13 21:00:00,0.0,6.0,6.068614,0.0,0.012646989,6.0
2023-02-13 21:15:00,0.0,6.2,6.203098,0.0,0.012646989,6.2
2023-02-13 21:30:00,0.0,6.2,6.203098,0.0,0.012646989,6.2
2023-02-13 21:45:00,0.0,6.2,6.203098,0.0,0.012646989,6.2
2023-02-13 22:00:00,0.0,6.4,6.250592,0.0,0.0147825945,6.4
2023-02-13 22:15:00,0.0,5.6,5.6440167,0.0,0.01079435,5.6
2023-02-13 22:30:00,0.0,5.6,5.6440167,0.0,0.01079435,5.6
2023-02-13 22:45:00,0.0,5.6,5.6440167,0.0,0.01079435,5.6
2023-02-13 23:00:00,0.0,6.0,5.939992,0.0,0.012646989,6.0
2023-02-13 23:15:00,0.0,5.8,5.7840667,0.0,0.012646989,5.8
2023-02-13 23:30:00,0.0,5.6,5.6367497,0.0,0.01079435,5.6
2023-02-13 23:45:00,0.0,5.6,5.6367497,0.0,0.01079435,5.6
2023-02-14 00:00:00,0.0,5.6,5.5936894,0.0,0.0067238105,5.6
2023-02-14 00:15:00,0.0,6.0,5.9755883,0.0,0.007892328,6.0
2023-02-14 00:30:00,0.0,6.2,6.1566076,0.0,0.007892328,6.2
2023-02-14 00:45:00,0.0,5.6,5.5936894,0.0,0.0067238105,5.6
2023-02-14 01:00:00,0.0,6.2,6.1566076,0.0,0.007892328,6.2
2023-02-14 01:15:00,0.0,6.2,6.1566076,0.0,0.007892328,6.2
2023-02-14 01:30:00,0.0,5.8,5.785632,0.0,0.007892328,5.8
2023-02-14 01:45:00,0.0,5.4,5.433667,0.0,0.0067238105,5.4
2023-02-14 02:00:00,0.0,6.4,6.329445,0.0,0.007800085,6.4
2023-02-14 02:15:00,0.0,5.8,5.785632,0.0,0.007892328,5.8
2023-02-14 02:30:00,0.0,5.6,5.5936894,0.0,0.0067238105,5.6
2023-02-14 02:45:00,0.0,5.8,5.785632,0.0,0.007892328,5.8
2023-02-14 03:00:00,0.0,5.8,5.785632,0.0,0.007892328,5.8
2023-02-14 03:15:00,0.0,6.0,5.9755883,0.0,0.007892328,6.0
2023-02-14 03:30:00,0.0,6.0,5.9755883,0.0,0.007892328,6.0
2023-02-14 03:45:00,0.0,6.4,6.329445,0.0,0.007800085,6.4
2023-02-14 04:00:00,0.0,6.6,6.507491,0.0,0.007800085,6.6
2023-02-14 04:15:00,0.0,6.6,6.507491,0.0,0.007800085,6.6
2023-02-14 04:30:00,0.0,6.8,6.644969,0.0,0.007800085,6.8
2023-02-14 04:45:00,0.0,5.8,5.782666,0.0,0.007892328,5.8
2023-02-14 05:00:00,0.0,6.0,5.977505,0.0,0.007892328,6.0
2023-02-14 05:15:00,0.0,6.4,6.29158,0.0,0.007800085,6.4
2023-02-14 05:30:00,0.0,7.0,6.6601877,0.0,0.0,7.0
2023-02-14 05:45:00,0.0,6.6,6.411867,0.0,0.007800085,6.6
2023-02-14 06:00:00,0.0,9.2,9.364427,0.0,0.0052515557,9.2
2023-02-14 06:15:00,0.0,13.0,13.087187,0.0,0.015596868,13.0
2023-02-14 06:30:00,0.0,15.6,15.61138,0.0,0.013439189,15.6
2023-02-14 06:45:00,0.0,13.2,13.244603,0.0,0.015596868,13.2
2023-02-14 07:00:00,0.0,14.8,14.926672,0.0,0.021040743,14.8
2023-02-14 07:15:00,0.0,17.8,17.766033,0.0,0.01719748,17.8
2023-02-14 07:30:00,0.0,20.0,19.934948,0.0,0.01719748,20.0
2023-02-14 07:45:00,0.2,17.8,17.775122,0.0,0.01719748,17.6
2023-02-14 08:00:00,0.8,19.2,18.920755,0.0,0.0,18.4
2023-02-14 08:15:00,5.6,18.6,18.01685,0.0,0.028669259,13.0
2023-02-14 08:30:00,11.2,17.8,17.567205,0.0,0.1527363,6.6
2023-02-14 08:45:00,17.4,17.4,16.16782,1.0,2.5703235,1.0
2023-02-14 09:00:00,25.2,18.6,17.39142,6.6,7.695365,0.0
2023-02-14 09:15:00,31.2,18.0,20.393785,13.2,11.937422,0.0
2023-02-14 09:30:00,36.8,18.8,20.768015,18.0,15.484931,0.0
2023-02-14 09:45:00,42.0,19.4,21.576738,22.6,19.60616,0.0
2023-02-14 10:00:00,47.0,16.8,19.726297,30.2,26.77515,0.0
2023-02-14 10:15:00,51.2,15.40000000000001,17.918755,35.8,33.00297,0.0
2023-02-14 10:30:00,55.0,16.0,17.439434,39.0,38.29521,0.0
2023-02-14 10:45:00,58.4,15.8,17.941547,42.6,39.872425,0.0
2023-02-14 11:00:00,61.2,13.6,17.548758,47.6,44.257668,0.0
2023-02-14 11:15:00,64.0,13.8,18.343924,50.2,45.450912,0.0
2023-02-14 11:30:00,66.0,13.6,18.142729,52.4,47.360546,0.0
2023-02-14 11:45:00,67.8,13.0,16.765154,54.8,50.832355,0.0
2023-02-14 12:00:00,68.8,13.59999999999999,17.227766,55.2,50.476448,0.0
2023-02-14 12:15:00,70.2,16.0,17.37939,54.2,53.144722,0.0
2023-02-14 12:30:00,70.6,13.8,17.059338,56.8,53.2383,0.0
2023-02-14 12:45:00,71.0,14.8,17.059338,56.2,53.2383,0.0
2023-02-14 13:00:00,71.4,14.2,18.336174,57.2,53.489117,0.0
2023-02-14 13:15:00,71.4,14.8,18.336174,56.6,53.489117,0.0
2023-02-14 13:30:00,70.8,15.59999999999999,17.406563,55.2,53.318268,0.0
2023-02-14 13:45:00,69.6,13.99999999999999,17.247044,55.6,52.837315,0.0
2023-02-14 14:00:00,68.8,16.8,19.032028,52.0,49.26651,0.0
2023-02-14 14:15:00,67.4,15.00000000000001,18.718805,52.4,47.741306,0.0
2023-02-14 14:30:00,66.0,15.0,19.352482,51.0,46.341213,0.0
2023-02-14 14:45:00,64.4,15.2,18.679688,49.2,46.592472,0.0
2023-02-14 15:00:00,61.8,14.59999999999999,19.11063,47.2,43.757664,0.0
2023-02-14 15:15:00,58.8,13.59999999999999,19.137243,45.2,40.172184,0.0
2023-02-14 15:30:00,55.0,11.2,17.529936,43.8,37.36067,0.0
2023-02-14 15:45:00,51.0,11.2,16.779703,39.8,34.120655,0.0
2023-02-14 16:00:00,46.4,10.0,14.974559,36.4,30.784218,0.0
2023-02-14 16:15:00,41.4,9.599999999999998,14.309431,31.8,27.395016,0.0
2023-02-14 16:30:00,35.6,10.2,15.417832,25.4,19.3472,0.0
2023-02-14 16:45:00,28.8,10.0,14.857908,18.8,13.80305,0.0
2023-02-14 17:00:00,21.0,9.0,10.211435,12.0,10.063685,0.0
2023-02-14 17:15:00,11.8,8.200000000000001,7.835291,3.6,3.0757358,0.0
2023-02-14 17:30:00,2.8,5.8,6.233785,0.0,0.020397574,3.0
2023-02-14 17:45:00,0.0,6.0,6.6150327,0.0,0.0,6.0
2023-02-14 18:00:00,0.0,6.2,6.4123707,0.0,0.0,6.2
2023-02-14 18:15:00,0.0,6.2,6.4123707,0.0,0.0,6.2
2023-02-14 18:30:00,0.0,6.0,6.274889,0.0,0.0,6.0
2023-02-14 18:45:00,0.0,6.2,6.4123707,0.0,0.0,6.2
2023-02-14 19:00:00,0.0,6.4,6.409916,0.0,0.01508493,6.4
2023-02-14 19:15:00,0.0,6.2,6.2537794,0.0,0.012949318,6.2
2023-02-14 19:30:00,0.0,6.0,6.1162977,0.0,0.012949318,6.0
2023-02-14 19:45:00,0.0,6.0,6.1162977,0.0,0.012949318,6.0
2023-02-14 20:00:00,0.0,7.0,6.893141,0.0,0.0,7.0
2023-02-14 20:15:00,0.0,6.2,6.2560263,0.0,0.0,6.2
2023-02-14 20:30:00,0.0,6.0,6.1185446,0.0,0.0,6.0
2023-02-14 20:45:00,0.0,6.2,6.2560263,0.0,0.0,6.2
2023-02-14 21:00:00,0.0,6.0,6.071586,0.0,0.0,6.0
2023-02-14 21:15:00,0.0,6.0,6.071586,0.0,0.0,6.0
2023-02-14 21:30:00,0.0,6.2,6.209068,0.0,0.0,6.2
2023-02-14 21:45:00,0.0,6.2,6.209068,0.0,0.0,6.2
2023-02-14 22:00:00,0.0,7.0,6.7577443,0.0,0.0,7.0
2023-02-14 22:15:00,0.0,5.4,5.4894853,0.0,0.0,5.4
2023-02-14 22:30:00,0.0,6.4,6.256562,0.0,0.0,6.4
2023-02-14 22:45:00,0.0,5.6,5.6378784,0.0,0.0,5.6
2023-02-14 23:00:00,0.0,5.8,5.7779284,0.0,0.0,5.8
2023-02-14 23:15:00,0.0,5.6,5.6306114,0.0,0.0,5.6
2023-02-14 23:30:00,0.0,5.8,5.7779284,0.0,0.0,5.8
2023-02-14 23:45:00,0.0,5.6,5.6306114,0.0,0.0,5.6
2023-02-15 00:00:00,0.0,5.8,5.8081274,0.0,0.0120047545,5.8
2023-02-15 00:15:00,0.0,5.6,5.6161847,0.0,0.010836241,5.6
2023-02-15 00:30:00,0.0,5.6,5.6161847,0.0,0.010836241,5.6
2023-02-15 00:45:00,0.0,5.4,5.4561625,0.0,0.010836241,5.4
2023-02-15 01:00:00,0.0,5.6,5.6161847,0.0,0.010836241,5.6
2023-02-15 01:15:00,0.0,5.8,5.8081274,0.0,0.0120047545,5.8
2023-02-15 01:30:00,0.0,6.2,6.1625504,0.0,0.0120047545,6.2
2023-02-15 01:45:00,0.0,6.2,6.1625504,0.0,0.0120047545,6.2
2023-02-15 02:00:00,0.0,5.8,5.8081274,0.0,0.0120047545,5.8
2023-02-15 02:15:00,0.0,5.4,5.4561625,0.0,0.010836241,5.4
2023-02-15 02:30:00,0.0,6.2,6.1625504,0.0,0.0120047545,6.2
2023-02-15 02:45:00,0.0,6.0,5.986971,0.0,0.0120047545,6.0
2023-02-15 03:00:00,0.0,5.6,5.6161847,0.0,0.010836241,5.6
2023-02-15 03:15:00,0.0,5.6,5.6161847,0.0,0.010836241,5.6
2023-02-15 03:30:00,0.0,6.4,6.334537,0.0,0.011912513,6.4
2023-02-15 03:45:00,0.0,5.6,5.6161847,0.0,0.010836241,5.6
2023-02-15 04:00:00,0.0,6.0,5.984005,0.0,0.0120047545,6.0
2023-02-15 04:15:00,0.0,6.2,6.161452,0.0,0.0120047545,6.2
2023-02-15 04:30:00,0.0,6.2,6.161452,0.0,0.0120047545,6.2
2023-02-15 04:45:00,0.0,6.4,6.3334384,0.0,0.011912513,6.4
2023-02-15 05:00:00,0.0,5.6,5.671287,0.0,0.010836241,5.6
2023-02-15 05:15:00,0.0,6.4,6.2966723,0.0,0.011912513,6.4
2023-02-15 05:30:00,0.0,7.2,6.7112327,0.0,0.0072106426,7.2
2023-02-15 05:45:00,0.0,7.2,6.7112327,0.0,0.0072106426,7.2
2023-02-15 06:00:00,0.0,8.8,8.900366,0.0,0.008464055,8.8
2023-02-15 06:15:00,0.0,11.6,11.659041,0.0,0.021976994,11.6
2023-02-15 06:30:00,0.0,12.0,12.027669,0.0,0.01667499,12.0
2023-02-15 06:45:00,0.0,13.2,13.301782,0.0,0.01667499,13.2
2023-02-15 07:00:00,0.0,14.2,14.73584,0.0,0.01604748,14.2
2023-02-15 07:15:00,0.0,17.6,17.755531,0.0,0.018275602,17.6
2023-02-15 07:30:00,0.0,19.0,19.213526,0.0,0.018275602,19.0
2023-02-15 07:45:00,0.2,14.4,14.893133,0.0,0.01604748,14.2
2023-02-15 08:00:00,1.0,16.8,16.787317,0.0,0.0,15.8
2023-02-15 08:15:00,5.6,15.4,15.131295,0.0,0.047606032,9.8
2023-02-15 08:30:00,10.2,14.4,14.005423,0.0,0.23638779,4.2
2023-02-15 08:45:00,15.4,15.6,15.9652605,0.8,0.8542527,1.0
2023-02-15 09:00:00,23.8,15.4,17.916693,8.4,6.6863546,0.0
2023-02-15 09:15:00,33.0,14.2,20.861866,18.8,12.450166,0.0
2023-02-15 09:30:00,38.6,15.8,20.122547,22.8,19.644117,0.0
2023-02-15 09:45:00,44.0,15.6,21.793983,28.4,22.911594,0.0
2023-02-15 10:00:00,49.2,15.40000000000001,17.831537,33.8,32.40237,0.0
2023-02-15 10:15:00,53.6,16.2,17.789028,37.4,36.968346,0.0
2023-02-15 10:30:00,57.4,15.8,18.678928,41.6,40.40514,0.0
2023-02-15 10:45:00,60.8,16.2,19.208488,44.6,43.02623,0.0
2023-02-15 11:00:00,63.6,15.2,18.329382,48.4,45.749508,0.0
2023-02-15 11:15:00,65.8,17.0,18.376274,48.8,47.749783,0.0
2023-02-15 11:30:00,68.0,14.8,17.646244,53.2,50.993416,0.0
2023-02-15 11:45:00,69.6,14.8,17.25041,54.8,53.800987,0.0
2023-02-15 12:00:00,71.4,15.40000000000001,18.28897,56.0,53.059124,0.0
2023-02-15 12:15:00,72.8,17.2,19.198734,55.6,54.29543,0.0
2023-02-15 12:30:00,73.6,15.39999999999999,18.66029,58.2,54.71341,0.0
2023-02-15 12:45:00,74.6,15.8,18.05134,58.8,56.11233,0.0
2023-02-15 13:00:00,75.4,17.40000000000001,19.429737,58.0,55.802406,0.0
2023-02-15 13:15:00,74.6,17.8,19.145601,56.8,54.97005,0.0
2023-02-15 13:30:00,74.0,17.0,19.145601,57.0,54.97005,0.0
2023-02-15 13:45:00,73.8,16.8,19.290098,57.0,54.198006,0.0
2023-02-15 14:00:00,72.2,17.8,20.039305,54.4,52.00884,0.0
2023-02-15 14:15:00,71.0,18.2,18.73528,52.8,51.58068,0.0
2023-02-15 14:30:00,68.4,18.40000000000001,19.12731,50.0,48.474934,0.0
2023-02-15 14:45:00,66.2,16.6,18.80201,49.6,47.31752,0.0
2023-02-15 15:00:00,63.0,15.6,19.040886,47.4,44.402992,0.0
2023-02-15 15:15:00,60.0,15.2,17.957691,44.8,42.194687,0.0
2023-02-15 15:30:00,56.2,13.6,19.070063,42.6,36.42437,0.0
2023-02-15 15:45:00,52.0,12.0,17.034166,40.0,35.25023,0.0
2023-02-15 16:00:00,46.6,11.4,15.42504,35.2,30.866917,0.0
2023-02-15 16:15:00,38.8,10.2,16.105833,28.6,20.741255,0.0
2023-02-15 16:30:00,31.8,10.2,15.420152,21.6,16.662678,0.0
2023-02-15 16:45:00,20.8,9.4,14.179371,11.4,8.428324,0.0
2023-02-15 17:00:00,15.6,9.6,8.648411,6.0,6.424114,0.0
2023-02-15 17:15:00,7.2,7.2,7.6071863,1.2,0.114547946,1.2
2023-02-15 17:30:00,1.4,6.6,6.634948,0.0,0.0,5.2
2023-02-15 17:45:00,0.0,6.8,7.08463,0.0,0.0,6.8
2023-02-15 18:00:00,0.0,6.8,6.8053823,0.0,0.0,6.8
2023-02-15 18:15:00,0.0,7.2,7.2108192,0.0,0.0,7.2
2023-02-15 18:30:00,0.0,7.0,7.044009,0.0,0.0,7.0
2023-02-15 18:45:00,0.0,6.2,6.407745,0.0,0.0,6.2
2023-02-15 19:00:00,0.0,6.2,6.2491536,0.0,0.014732303,6.2
