timestamp,production_kw,consumption_kw,consumption_rule,feed_in_kw,feed_in_rule,grid_consumption_kw
2023-04-13 22:00:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-13 22:15:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-13 22:30:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-13 22:45:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-13 23:00:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-13 23:15:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-13 23:30:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-13 23:45:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 00:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 00:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 00:30:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 00:45:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 01:00:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-14 01:15:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 01:30:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-14 01:45:00,0.0,6.2,6.2,0.0,0.0,6.2
2023-04-14 02:00:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 02:15:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-14 02:30:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 02:45:00,0.0,6.2,6.2,0.0,0.0,6.2
2023-04-14 03:00:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 03:15:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-14 03:30:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 03:45:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 04:00:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-14 04:15:00,0.0,6.4,6.4,0.0,0.0,6.4
2023-04-14 04:30:00,0.0,6.4,6.4,0.0,0.0,6.4
2023-04-14 04:45:00,0.0,6.4,6.4,0.0,0.0,6.4
2023-04-14 05:00:00,0.0,6.8,6.8,0.0,0.0,6.8
2023-04-14 05:15:00,0.0,13.8,13.8,0.0,0.0,13.8
2023-04-14 05:30:00,0.0,14.0,14.0,0.0,0.0,14.0
2023-04-14 05:45:00,0.0,17.8,17.8,0.0,0.0,17.8
2023-04-14 06:00:00,0.0,19.0,19.0,0.0,0.0,19.0
2023-04-14 06:15:00,0.0,21.2,21.2,0.0,0.0,21.2
2023-04-14 06:30:00,0.0,19.8,19.8,0.0,0.0,19.8
2023-04-14 06:45:00,0.0,17.4,17.4,0.0,0.0,17.4
2023-04-14 07:00:00,0.0,16.2,16.2,0.0,0.0,16.2
2023-04-14 07:15:00,0.4,15.0,15.0,0.0,0.0,14.6
2023-04-14 07:30:00,1.2,13.4,13.399999999999999,0.0,0.0,12.2
2023-04-14 07:45:00,2.4,14.8,14.8,0.0,0.0,12.4
2023-04-14 08:00:00,4.2,26.6,26.599999999999998,0.0,0.0,22.4
2023-04-14 08:15:00,6.0,24.6,24.6,0.0,0.0,18.6
2023-04-14 08:30:00,7.8,25.2,25.2,0.0,0.0,17.4
2023-04-14 08:45:00,8.4,20.0,20.0,0.0,0.0,11.6
2023-04-14 09:00:00,8.6,10.6,10.6,0.0,0.0,2.0
2023-04-14 09:15:00,12.2,17.6,17.6,0.0,0.0,5.4
2023-04-14 09:30:00,13.0,18.0,18.0,0.0,0.0,5.0
2023-04-14 09:45:00,19.0,19.6,19.6,0.0,0.0,0.6
2023-04-14 10:00:00,33.0,26.6,5.7152745938562015,6.4,27.2847254061438,0.0
2023-04-14 10:15:00,37.0,31.0,5.7152745938562015,6.0,31.2847254061438,0.0
2023-04-14 10:30:00,33.8,31.6,5.7152745938562015,2.2,28.084725406143797,0.0
2023-04-14 10:45:00,37.4,34.8,5.7152745938562015,2.6,31.684725406143798,0.0
2023-04-14 11:00:00,42.8,28.0,6.306509896668913,14.8,36.493490103331084,0.0
2023-04-14 11:15:00,34.6,26.8,6.306509896668913,7.8,28.293490103331088,0.0
2023-04-14 11:30:00,28.8,26.2,6.306509896668913,2.6,22.493490103331087,0.0
2023-04-14 11:45:00,30.0,26.8,6.306509896668913,3.2,23.693490103331087,0.0
2023-04-14 12:00:00,46.6,27.2,5.222578508178944,19.4,41.37742149182106,0.0
2023-04-14 12:15:00,37.6,21.6,5.222578508178944,16.0,32.37742149182106,0.0
2023-04-14 12:30:00,33.2,15.6,5.222578508178944,17.6,27.977421491821058,0.0
2023-04-14 12:45:00,33.6,13.8,5.222578508178944,19.8,28.377421491821057,0.0
2023-04-14 13:00:00,40.8,14.6,22.269863072612097,26.2,18.5301369273879,0.0
2023-04-14 13:15:00,61.4,13.4,22.269863072612097,48.0,39.1301369273879,0.0
2023-04-14 13:30:00,70.0,11.6,22.269863072612097,58.4,47.7301369273879,0.0
2023-04-14 13:45:00,55.8,12.4,22.269863072612097,43.4,33.5301369273879,0.0
2023-04-14 14:00:00,42.4,12.8,9.656843279274272,29.6,32.74315672072573,0.0
2023-04-14 14:15:00,20.6,12.6,9.656843279274272,8.0,10.94315672072573,0.0
2023-04-14 14:30:00,27.8,7.0,9.656843279274272,20.8,18.143156720725727,0.0
2023-04-14 14:45:00,36.6,6.400000000000002,9.656843279274272,30.2,26.94315672072573,0.0
2023-04-14 15:00:00,17.0,5.800000000000001,9.952460930680628,11.2,7.047539069319372,0.0
2023-04-14 15:15:00,14.8,5.0,9.952460930680628,9.8,4.847539069319373,0.0
2023-04-14 15:30:00,20.2,5.199999999999999,9.952460930680628,15.0,10.247539069319371,0.0
2023-04-14 15:45:00,19.6,5.000000000000002,9.952460930680628,14.6,9.647539069319373,0.0
2023-04-14 16:00:00,23.6,5.200000000000003,6.503588330939815,18.4,17.09641166906019,0.0
2023-04-14 16:15:00,20.8,5.0,6.503588330939815,15.8,14.296411669060186,0.0
2023-04-14 16:30:00,24.2,4.800000000000001,6.503588330939815,19.4,17.696411669060183,0.0
2023-04-14 16:45:00,18.0,5.4,6.503588330939815,12.6,11.496411669060185,0.0
2023-04-14 17:00:00,14.2,4.799999999999999,6.306509896668913,9.4,7.893490103331087,0.0
2023-04-14 17:15:00,14.6,5.4,6.306509896668913,9.2,8.293490103331088,0.0
2023-04-14 17:30:00,14.6,5.0,6.306509896668913,9.6,8.293490103331088,0.0
2023-04-14 17:45:00,20.2,5.599999999999998,6.306509896668913,14.8,13.893490103331086,0.2
2023-04-14 18:00:00,22.2,6.0,23.2,17.2,0.0,1.0
2023-04-14 18:15:00,19.6,5.000000000000002,6.109431462398009,14.6,13.490568537601993,0.0
2023-04-14 18:30:00,17.0,7.199999999999999,19.0,11.8,0.0,2.0
2023-04-14 18:45:00,10.6,9.2,15.0,5.8,0.0,4.4
2023-04-14 19:00:00,4.4,8.8,8.8,0.0,0.0,4.4
2023-04-14 19:15:00,8.8,10.2,14.0,3.8,0.0,5.2
2023-04-14 19:30:00,2.8,8.399999999999999,8.399999999999999,0.0,0.0,5.6
2023-04-14 19:45:00,0.8,6.6,6.6,0.0,0.0,5.8
2023-04-14 20:00:00,0.6,6.399999999999999,6.3999999999999995,0.0,0.0,5.8
2023-04-14 20:15:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-14 20:30:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-14 20:45:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-14 21:00:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-14 21:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 21:30:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 21:45:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 22:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 22:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 22:30:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 22:45:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 23:00:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-14 23:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 23:30:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-14 23:45:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 00:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 00:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 00:30:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-15 00:45:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-15 01:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 01:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 01:30:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-15 01:45:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 02:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 02:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 02:30:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 02:45:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 03:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 03:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 03:30:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 03:45:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-15 04:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 04:15:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-15 04:30:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-15 04:45:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-15 05:00:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-15 05:15:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-15 05:30:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-15 05:45:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-15 06:00:00,0.0,4.4,4.4,0.0,0.0,4.4
2023-04-15 06:15:00,0.0,4.4,4.4,0.0,0.0,4.4
2023-04-15 06:30:00,0.0,4.8,4.8,0.0,0.0,4.8
2023-04-15 06:45:00,0.2,4.8,4.8,0.0,0.0,4.6
2023-04-15 07:00:00,0.8,5.2,5.2,0.0,0.0,4.4
2023-04-15 07:15:00,0.6,5.399999999999999,5.3999999999999995,0.0,0.0,4.8
2023-04-15 07:30:00,0.4,3.0,3.0,0.0,0.0,2.6
2023-04-15 07:45:00,0.6,3.6,3.6,0.0,0.0,3.0
2023-04-15 08:00:00,0.8,3.0,3.0,0.0,0.0,2.2
2023-04-15 08:15:00,1.0,3.2,3.2,0.0,0.0,2.2
2023-04-15 08:30:00,2.2,4.800000000000001,4.800000000000001,0.0,0.0,2.6
2023-04-15 08:45:00,2.0,5.4,5.4,0.0,0.0,3.4
2023-04-15 09:00:00,3.0,6.0,6.0,0.0,0.0,3.0
2023-04-15 09:15:00,2.8,5.6,5.6,0.0,0.0,2.8
2023-04-15 09:30:00,2.4,5.199999999999999,5.199999999999999,0.0,0.0,2.8
2023-04-15 09:45:00,1.8,3.6,3.6,0.0,0.0,1.8
2023-04-15 10:00:00,2.2,4.0,4.0,0.0,0.0,1.8
2023-04-15 10:15:00,2.2,5.0,5.0,0.0,0.0,2.8
2023-04-15 10:30:00,2.6,4.800000000000001,4.800000000000001,0.0,0.0,2.2
2023-04-15 10:45:00,3.4,6.4,6.4,0.0,0.0,3.0
2023-04-15 11:00:00,3.2,4.2,4.2,0.0,0.0,1.0
2023-04-15 11:15:00,2.4,3.2,3.2,0.0,0.0,0.8
2023-04-15 11:30:00,2.8,5.199999999999999,5.199999999999999,0.0,0.0,2.4
2023-04-15 11:45:00,2.2,4.800000000000001,4.800000000000001,0.0,0.0,2.6
2023-04-15 12:00:00,4.2,7.4,7.4,0.0,0.0,3.2
2023-04-15 12:15:00,4.6,7.399999999999999,7.6,0.2,0.0,3.0
2023-04-15 12:30:00,2.8,6.6,6.6,0.0,0.0,3.8
2023-04-15 12:45:00,2.6,4.800000000000001,4.800000000000001,0.0,0.0,2.2
2023-04-15 13:00:00,1.8,3.4,3.4000000000000004,0.0,0.0,1.6
2023-04-15 13:15:00,2.6,4.0,4.0,0.0,0.0,1.4
2023-04-15 13:30:00,2.0,4.2,4.2,0.0,0.0,2.2
2023-04-15 13:45:00,2.8,3.4,3.4,0.0,0.0,0.6
2023-04-15 14:00:00,3.6,4.0,9.656843279274272,0.0,0.0,0.4
2023-04-15 14:15:00,3.8,4.0,9.656843279274272,0.0,0.0,0.2
2023-04-15 14:30:00,3.6,4.0,9.656843279274272,0.0,0.0,0.4
2023-04-15 14:45:00,4.6,6.0,6.0,0.0,0.0,1.4
2023-04-15 15:00:00,4.8,5.8,5.8,0.0,0.0,1.0
2023-04-15 15:15:00,5.8,6.0,7.0,1.0,0.0,1.2
2023-04-15 15:30:00,4.6,6.399999999999999,6.3999999999999995,0.0,0.0,1.8
2023-04-15 15:45:00,3.8,5.8,5.8,0.0,0.0,2.0
2023-04-15 16:00:00,4.2,5.0,5.0,0.0,0.0,0.8
2023-04-15 16:15:00,3.8,6.4,6.4,0.0,0.0,2.6
2023-04-15 16:30:00,3.4,6.4,6.4,0.0,0.0,3.0
2023-04-15 16:45:00,3.2,5.6,5.6,0.0,0.0,2.4
2023-04-15 17:00:00,4.4,7.2,7.2,0.0,0.0,2.8
2023-04-15 17:15:00,2.6,5.0,5.0,0.0,0.0,2.4
2023-04-15 17:30:00,2.0,4.2,4.2,0.0,0.0,2.2
2023-04-15 17:45:00,2.6,5.0,5.0,0.0,0.0,2.4
2023-04-15 18:00:00,2.2,5.6,5.6,0.0,0.0,3.4
2023-04-15 18:15:00,2.6,7.0,7.0,0.0,0.0,4.4
2023-04-15 18:30:00,3.0,8.0,8.0,0.0,0.0,5.0
2023-04-15 18:45:00,3.4,8.4,8.4,0.0,0.0,5.0
2023-04-15 19:00:00,2.0,7.2,7.2,0.0,0.0,5.2
2023-04-15 19:15:00,0.6,5.8,5.8,0.0,0.0,5.2
2023-04-15 19:30:00,0.2,6.0,6.0,0.0,0.0,5.8
2023-04-15 19:45:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-15 20:00:00,0.0,6.2,6.2,0.0,0.0,6.2
2023-04-15 20:15:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-15 20:30:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-15 20:45:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-15 21:00:00,0.0,6.4,6.4,0.0,0.0,6.4
2023-04-15 21:15:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-15 21:30:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 21:45:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-15 22:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 22:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 22:30:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-15 22:45:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 23:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-15 23:15:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-15 23:30:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-15 23:45:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-16 00:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 00:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 00:30:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-16 00:45:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-16 01:00:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-16 01:15:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-16 01:30:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-16 01:45:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-16 02:00:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-16 02:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 02:30:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-16 02:45:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-16 03:00:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-16 03:15:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-16 03:30:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 03:45:00,0.0,5.0,5.0,0.0,0.0,5.0
2023-04-16 04:00:00,0.0,4.8,4.8,0.0,0.0,4.8
2023-04-16 04:15:00,0.0,6.4,6.4,0.0,0.0,6.4
2023-04-16 04:30:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-16 04:45:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-16 05:00:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-16 05:15:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-16 05:30:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-16 05:45:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-16 06:00:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-16 06:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 06:30:00,0.0,4.8,4.8,0.0,0.0,4.8
2023-04-16 06:45:00,0.0,4.8,4.8,0.0,0.0,4.8
2023-04-16 07:00:00,0.0,4.2,4.2,0.0,0.0,4.2
2023-04-16 07:15:00,0.0,4.4,4.4,0.0,0.0,4.4
2023-04-16 07:30:00,0.0,4.4,4.4,0.0,0.0,4.4
2023-04-16 07:45:00,0.4,4.800000000000001,4.800000000000001,0.0,0.0,4.4
2023-04-16 08:00:00,0.6,4.8,4.8,0.0,0.0,4.2
2023-04-16 08:15:00,0.6,4.8,4.8,0.0,0.0,4.2
2023-04-16 08:30:00,0.8,4.0,4.0,0.0,0.0,3.2
2023-04-16 08:45:00,1.0,4.0,4.0,0.0,0.0,3.0
2023-04-16 09:00:00,1.2,4.4,4.4,0.0,0.0,3.2
2023-04-16 09:15:00,1.2,3.6,3.5999999999999996,0.0,0.0,2.4
2023-04-16 09:30:00,1.8,3.6,3.6,0.0,0.0,1.8
2023-04-16 09:45:00,2.0,4.6,4.6,0.0,0.0,2.6
2023-04-16 10:00:00,1.8,2.8,2.8,0.0,0.0,1.0
2023-04-16 10:15:00,2.8,5.8,5.8,0.0,0.0,3.0
2023-04-16 10:30:00,3.2,5.6,5.6,0.0,0.0,2.4
2023-04-16 10:45:00,2.6,5.0,5.0,0.0,0.0,2.4
2023-04-16 11:00:00,4.0,6.2,6.2,0.0,0.0,2.2
2023-04-16 11:15:00,2.2,4.800000000000001,4.800000000000001,0.0,0.0,2.6
2023-04-16 11:30:00,2.6,5.800000000000001,5.800000000000001,0.0,0.0,3.2
2023-04-16 11:45:00,3.0,6.0,6.0,0.0,0.0,3.0
2023-04-16 12:00:00,3.2,6.0,6.0,0.0,0.0,2.8
2023-04-16 12:15:00,2.6,4.0,4.0,0.0,0.0,1.4
2023-04-16 12:30:00,2.0,3.4,3.4,0.0,0.0,1.4
2023-04-16 12:45:00,2.4,2.6,5.222578508178944,0.0,0.0,0.2
2023-04-16 13:00:00,3.0,4.0,4.0,0.0,0.0,1.0
2023-04-16 13:15:00,3.6,4.4,4.4,0.0,0.0,0.8
2023-04-16 13:30:00,3.6,4.4,4.4,0.0,0.0,0.8
2023-04-16 13:45:00,5.4,5.800000000000001,6.4,0.6,0.0,1.0
2023-04-16 14:00:00,4.2,5.6,5.6,0.0,0.0,1.4
2023-04-16 14:15:00,4.2,5.399999999999999,5.6,0.2,0.0,1.4
2023-04-16 14:30:00,4.2,6.2,6.2,0.0,0.0,2.0
2023-04-16 14:45:00,4.0,4.0,9.656843279274272,0.0,0.0,0.0
2023-04-16 15:00:00,3.8,4.399999999999999,4.3999999999999995,0.0,0.0,0.6
2023-04-16 15:15:00,3.6,4.2,4.2,0.0,0.0,0.6
2023-04-16 15:30:00,3.2,3.2,9.952460930680628,0.0,0.0,0.0
2023-04-16 15:45:00,5.8,5.2,9.952460930680628,0.6,0.0,0.0
2023-04-16 16:00:00,5.0,5.2,6.503588330939815,0.2,0.0,0.4
2023-04-16 16:15:00,5.0,5.2,5.8,0.6,0.0,0.8
2023-04-16 16:30:00,7.8,6.000000000000001,8.8,2.8,0.0,1.0
2023-04-16 16:45:00,6.8,7.200000000000001,8.8,1.6,0.0,2.0
2023-04-16 17:00:00,4.8,7.6,8.0,0.4,0.0,3.2
2023-04-16 17:15:00,4.6,7.8,7.8,0.0,0.0,3.2
2023-04-16 17:30:00,4.2,6.800000000000001,6.800000000000001,0.0,0.0,2.6
2023-04-16 17:45:00,3.0,6.0,6.0,0.0,0.0,3.0
2023-04-16 18:00:00,2.0,6.6,6.6,0.0,0.0,4.6
2023-04-16 18:15:00,1.8,6.6,6.6,0.0,0.0,4.8
2023-04-16 18:30:00,2.6,7.199999999999999,7.199999999999999,0.0,0.0,4.6
2023-04-16 18:45:00,2.2,7.0,7.0,0.0,0.0,4.8
2023-04-16 19:00:00,0.8,6.2,6.2,0.0,0.0,5.4
2023-04-16 19:15:00,0.4,5.800000000000001,5.800000000000001,0.0,0.0,5.4
2023-04-16 19:30:00,0.6,6.399999999999999,6.3999999999999995,0.0,0.0,5.8
2023-04-16 19:45:00,0.4,7.2,7.2,0.0,0.0,6.8
2023-04-16 20:00:00,0.2,6.2,6.2,0.0,0.0,6.0
2023-04-16 20:15:00,0.2,6.0,6.0,0.0,0.0,5.8
2023-04-16 20:30:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-16 20:45:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-16 21:00:00,0.0,6.2,6.2,0.0,0.0,6.2
2023-04-16 21:15:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-16 21:30:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 21:45:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-16 22:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 22:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 22:30:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 22:45:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-16 23:00:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 23:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-16 23:30:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-16 23:45:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-17 00:00:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-17 00:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-17 00:30:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-17 00:45:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-17 01:00:00,0.0,5.6,5.6,0.0,0.0,5.6
2023-04-17 01:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-17 01:30:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-17 01:45:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-17 02:00:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-17 02:15:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-17 02:30:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-17 02:45:00,0.0,5.2,5.2,0.0,0.0,5.2
2023-04-17 03:00:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-17 03:15:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-17 03:30:00,0.0,5.4,5.4,0.0,0.0,5.4
2023-04-17 03:45:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-17 04:00:00,0.0,5.8,5.8,0.0,0.0,5.8
2023-04-17 04:15:00,0.0,6.2,6.2,0.0,0.0,6.2
2023-04-17 04:30:00,0.0,6.0,6.0,0.0,0.0,6.0
2023-04-17 04:45:00,0.0,7.2,7.2,0.0,0.0,7.2
2023-04-17 05:00:00,0.0,9.2,9.2,0.0,0.0,9.2
2023-04-17 05:15:00,0.0,11.2,11.2,0.0,0.0,11.2
2023-04-17 05:30:00,0.0,13.0,13.0,0.0,0.0,13.0
2023-04-17 05:45:00,0.0,13.8,13.8,0.0,0.0,13.8
2023-04-17 06:00:00,0.0,24.2,24.2,0.0,0.0,24.2
2023-04-17 06:15:00,0.0,36.4,36.4,0.0,0.0,36.4
2023-04-17 06:30:00,0.0,36.0,36.0,0.0,0.0,36.0
2023-04-17 06:45:00,0.4,36.0,36.0,0.0,0.0,35.6
2023-04-17 07:00:00,0.6,36.4,36.4,0.0,0.0,35.8
2023-04-17 07:15:00,1.4,35.2,35.199999999999996,0.0,0.0,33.8
2023-04-17 07:30:00,2.4,33.0,33.0,0.0,0.0,30.6
2023-04-17 07:45:00,2.0,28.4,28.4,0.0,0.0,26.4
2023-04-17 08:00:00,2.8,26.4,26.400000000000002,0.0,0.0,23.6
2023-04-17 08:15:00,6.2,31.2,31.2,0.0,0.0,25.0
2023-04-17 08:30:00,9.6,33.0,33.0,0.0,0.0,23.4
2023-04-17 08:45:00,11.8,23.8,23.8,0.0,0.0,12.0
2023-04-17 09:00:00,14.6,26.8,26.799999999999997,0.0,0.0,12.2
2023-04-17 09:15:00,12.4,16.6,16.6,0.0,0.0,4.2
2023-04-17 09:30:00,13.4,13.8,8.967068759326109,0.0,4.432931240673891,0.4
2023-04-17 09:45:00,24.8,26.0,26.0,0.0,0.0,1.2
2023-04-17 10:00:00,23.4,23.8,5.7152745938562015,0.0,17.684725406143798,0.4
2023-04-17 10:15:00,35.4,32.0,36.6,4.6,0.0,1.2
2023-04-17 10:30:00,35.2,22.4,5.7152745938562015,12.8,29.484725406143802,0.0
2023-04-17 10:45:00,34.8,28.0,5.7152745938562015,6.8,29.084725406143797,0.0
2023-04-17 11:00:00,63.6,29.0,6.306509896668913,34.6,57.29349010333109,0.0
2023-04-17 11:15:00,60.6,25.8,6.306509896668913,34.8,54.29349010333109,0.0
2023-04-17 11:30:00,85.0,21.2,6.306509896668913,63.8,78.69349010333109,0.0
2023-04-17 11:45:00,74.0,20.6,6.306509896668913,53.4,67.69349010333109,0.0
2023-04-17 12:00:00,62.2,19.6,5.222578508178944,42.6,56.97742149182106,0.0
2023-04-17 12:15:00,82.6,21.99999999999999,84.6,62.6,0.0,2.0
2023-04-17 12:30:00,84.8,29.2,5.222578508178944,55.6,79.57742149182106,0.0
2023-04-17 12:45:00,93.0,34.8,5.222578508178944,58.2,87.77742149182106,0.0
2023-04-17 13:00:00,87.2,31.40000000000001,22.269863072612097,56.2,64.9301369273879,0.4
2023-04-17 13:15:00,31.8,29.0,22.269863072612097,2.8,9.530136927387904,0.0
2023-04-17 13:30:00,42.2,26.4,22.269863072612097,15.8,19.930136927387906,0.0
2023-04-17 13:45:00,30.8,17.2,22.269863072612097,13.6,8.530136927387904,0.0
2023-04-17 14:00:00,29.2,17.8,9.656843279274272,11.6,19.543156720725726,0.2
2023-04-17 14:15:00,30.6,17.0,9.656843279274272,13.6,20.94315672072573,0.0
2023-04-17 14:30:00,21.6,17.8,9.656843279274272,3.8,11.94315672072573,0.0
2023-04-17 14:45:00,23.0,16.2,9.656843279274272,6.8,13.343156720725728,0.0
2023-04-17 15:00:00,35.4,14.4,9.952460930680628,21.0,25.44753906931937,0.0
