timestamp,production_kw,consumption_kw,consumption_reconstructed,feed_in_kw,grid_consumption_kw,error
2023-02-25 04:00:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-25 04:15:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-25 04:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-02-25 04:45:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-25 05:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-25 05:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-25 05:30:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 05:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 06:00:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-25 06:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 06:30:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 06:45:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-25 07:00:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-25 07:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-25 07:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-02-25 07:45:00,0.2,5.4,5.4,0.0,5.2,0.0
2023-02-25 08:00:00,0.2,5.4,5.4,0.0,5.2,0.0
2023-02-25 08:15:00,1.0,6.0,6.0,0.0,5.0,0.0
2023-02-25 08:30:00,0.0,5.0,5.0,0.0,5.0,0.0
2023-02-25 08:45:00,2.4,5.0,5.0,0.0,2.6,0.0
2023-02-25 09:00:00,2.2,5.0,5.0,0.0,2.8,0.0
2023-02-25 09:15:00,2.4,5.0,5.0,0.0,2.6,0.0
2023-02-25 09:30:00,6.2,5.200000000000001,5.2,1.4,0.4,-8.881784197001252e-16
2023-02-25 09:45:00,8.8,6.2,6.2,2.8,0.2,0.0
2023-02-25 10:00:00,11.8,4.800000000000001,4.8,7.0,0.0,-8.881784197001252e-16
2023-02-25 10:15:00,11.8,5.000000000000001,5.0,6.8,0.0,-8.881784197001252e-16
2023-02-25 10:30:00,10.0,5.4,5.4,4.6,0.0,0.0
2023-02-25 10:45:00,10.2,4.999999999999999,5.0,5.2,0.0,8.881784197001252e-16
2023-02-25 11:00:00,14.8,5.600000000000001,5.6,9.2,0.0,-1.7763568394002505e-15
2023-02-25 11:15:00,36.2,5.200000000000003,5.2,31.0,0.0,-2.6645352591003757e-15
2023-02-25 11:30:00,54.6,6.0,6.0,48.6,0.0,0.0
2023-02-25 11:45:00,10.4,5.2,5.2,5.2,0.0,0.0
2023-02-25 12:00:00,9.8,5.800000000000001,5.8,4.0,0.0,-8.881784197001252e-16
2023-02-25 12:15:00,6.2,5.4,5.4,1.2,0.4,0.0
2023-02-25 12:30:00,5.4,5.2,5.2,0.8,0.6,0.0
2023-02-25 12:45:00,18.0,5.199999999999999,5.2,12.8,0.0,8.881784197001252e-16
2023-02-25 13:00:00,22.6,5.200000000000003,5.2,17.4,0.0,-2.6645352591003757e-15
2023-02-25 13:15:00,23.4,5.199999999999999,5.2,18.2,0.0,8.881784197001252e-16
2023-02-25 13:30:00,10.6,5.2,5.2,6.8,1.4,0.0
2023-02-25 13:45:00,4.2,5.2,5.2,0.2,1.2,0.0
2023-02-25 14:00:00,8.6,5.199999999999999,5.2,3.4,0.0,8.881784197001252e-16
2023-02-25 14:15:00,14.0,5.4,5.4,8.6,0.0,0.0
2023-02-25 14:30:00,13.4,5.0,5.0,8.4,0.0,0.0
2023-02-25 14:45:00,12.8,5.200000000000001,5.2,7.6,0.0,-8.881784197001252e-16
2023-02-25 15:00:00,22.4,5.0,5.0,17.4,0.0,0.0
2023-02-25 15:15:00,15.4,5.800000000000001,5.8,9.6,0.0,-8.881784197001252e-16
2023-02-25 15:30:00,10.2,4.999999999999998,5.0,6.4,1.2,1.7763568394002505e-15
2023-02-25 15:45:00,2.0,5.0,5.0,0.0,3.0,0.0
2023-02-25 16:00:00,2.6,5.2,5.2,0.0,2.6,0.0
2023-02-25 16:15:00,1.8,6.2,6.2,0.0,4.4,0.0
2023-02-25 16:30:00,0.4,5.2,5.2,0.0,4.8,0.0
2023-02-25 16:45:00,0.4,4.800000000000001,4.8,0.0,4.4,-8.881784197001252e-16
2023-02-25 17:00:00,0.2,5.2,5.2,0.0,5.0,0.0
2023-02-25 17:15:00,0.2,5.2,5.2,0.0,5.0,0.0
2023-02-25 17:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-02-25 17:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 18:00:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-25 18:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 18:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-25 18:45:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-25 19:00:00,0.0,7.0,7.0,0.0,7.0,0.0
2023-02-25 19:15:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-25 19:30:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-25 19:45:00,0.0,7.2,7.2,0.0,7.2,0.0
2023-02-25 20:00:00,0.0,7.2,7.2,0.0,7.2,0.0
2023-02-25 20:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 20:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-25 20:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 21:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-25 21:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 21:30:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-25 21:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 22:00:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-25 22:15:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-25 22:30:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-25 22:45:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-25 23:00:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-25 23:15:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-25 23:30:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-25 23:45:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-26 00:00:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-26 00:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-26 00:30:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-26 00:45:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-26 01:00:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-26 01:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-26 01:30:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-26 01:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-26 02:00:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-26 02:15:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-02-26 02:30:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-26 02:45:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-26 03:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 03:15:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-02-26 03:30:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-26 03:45:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-26 04:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 04:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-26 04:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 04:45:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-26 05:00:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-26 05:15:00,0.0,7.2,7.2,0.0,7.2,0.0
2023-02-26 05:30:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-26 05:45:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-26 06:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 06:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-26 06:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 06:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-26 07:00:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-26 07:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-26 07:30:00,0.0,5.4,5.4,0.0,5.4,0.0
2023-02-26 07:45:00,0.2,5.4,5.4,0.0,5.2,0.0
2023-02-26 08:00:00,0.8,6.2,6.2,0.0,5.4,0.0
2023-02-26 08:15:00,1.4,5.199999999999999,5.2,0.0,3.8,8.881784197001252e-16
2023-02-26 08:30:00,2.0,5.0,5.0,0.0,3.0,0.0
2023-02-26 08:45:00,1.2,5.2,5.2,0.0,4.0,0.0
2023-02-26 09:00:00,1.2,5.2,5.2,0.0,4.0,0.0
2023-02-26 09:15:00,1.4,5.199999999999999,5.2,0.0,3.8,8.881784197001252e-16
2023-02-26 09:30:00,2.2,5.2,5.2,0.0,3.0,0.0
2023-02-26 09:45:00,2.6,5.0,5.0,0.0,2.4,0.0
2023-02-26 10:00:00,3.4,5.0,5.0,0.0,1.6,0.0
2023-02-26 10:15:00,3.0,5.2,5.2,0.0,2.2,0.0
2023-02-26 10:30:00,4.8,5.2,5.2,0.6,1.0,0.0
2023-02-26 10:45:00,3.0,5.2,5.2,0.0,2.2,0.0
2023-02-26 11:00:00,7.0,5.399999999999999,5.4,2.8,1.2,1.7763568394002505e-15
2023-02-26 11:15:00,5.8,5.0,5.0,0.8,0.0,0.0
2023-02-26 11:30:00,5.4,5.200000000000001,5.2,0.6,0.4,-8.881784197001252e-16
2023-02-26 11:45:00,14.4,5.200000000000001,5.2,9.2,0.0,-8.881784197001252e-16
2023-02-26 12:00:00,63.8,5.199999999999996,5.2,58.6,0.0,4.440892098500626e-15
2023-02-26 12:15:00,65.2,6.0,6.0,59.2,0.0,0.0
2023-02-26 12:30:00,62.6,6.399999999999999,6.4,56.2,0.0,1.7763568394002505e-15
2023-02-26 12:45:00,29.6,5.400000000000002,5.4,24.2,0.0,-1.7763568394002505e-15
2023-02-26 13:00:00,51.8,5.199999999999996,5.2,46.6,0.0,4.440892098500626e-15
2023-02-26 13:15:00,66.4,6.000000000000007,6.0,60.4,0.0,-7.105427357601002e-15
2023-02-26 13:30:00,67.2,5.200000000000003,5.2,62.0,0.0,-2.6645352591003757e-15
2023-02-26 13:45:00,78.4,5.0,5.0,73.4,0.0,0.0
2023-02-26 14:00:00,60.6,5.200000000000003,5.2,55.4,0.0,-2.6645352591003757e-15
2023-02-26 14:15:00,62.8,6.199999999999996,6.2,56.6,0.0,4.440892098500626e-15
2023-02-26 14:30:00,31.2,5.599999999999998,5.6,25.6,0.0,1.7763568394002505e-15
2023-02-26 14:45:00,32.6,6.200000000000003,6.2,26.4,0.0,-2.6645352591003757e-15
2023-02-26 15:00:00,47.4,5.399999999999999,5.4,42.0,0.0,1.7763568394002505e-15
2023-02-26 15:15:00,33.2,5.200000000000003,5.2,28.0,0.0,-2.6645352591003757e-15
2023-02-26 15:30:00,13.4,5.600000000000001,5.6,7.8,0.0,-1.7763568394002505e-15
2023-02-26 15:45:00,27.0,5.199999999999999,5.2,21.8,0.0,8.881784197001252e-16
2023-02-26 16:00:00,48.2,5.400000000000006,5.4,42.8,0.0,-5.329070518200751e-15
2023-02-26 16:15:00,18.2,5.399999999999999,5.4,12.8,0.0,1.7763568394002505e-15
2023-02-26 16:30:00,12.6,5.399999999999999,5.4,7.2,0.0,1.7763568394002505e-15
2023-02-26 16:45:00,19.0,5.4,5.4,13.6,0.0,0.0
2023-02-26 17:00:00,12.4,5.600000000000001,5.6,6.8,0.0,-1.7763568394002505e-15
2023-02-26 17:15:00,12.0,5.600000000000001,5.6,7.2,0.8,-1.7763568394002505e-15
2023-02-26 17:30:00,4.6,6.0,6.0,0.6,2.0,0.0
2023-02-26 17:45:00,1.6,6.0,6.0,0.0,4.4,0.0
2023-02-26 18:00:00,0.6,6.199999999999999,6.2,0.0,5.6,8.881784197001252e-16
2023-02-26 18:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-26 18:30:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-26 18:45:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 19:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 19:15:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 19:30:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-26 19:45:00,0.0,7.0,7.0,0.0,7.0,0.0
2023-02-26 20:00:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-26 20:15:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-26 20:30:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-26 20:45:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-26 21:00:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-26 21:15:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 21:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-26 21:45:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-26 22:00:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-26 22:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-26 22:30:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-26 22:45:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-26 23:00:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-26 23:15:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-26 23:30:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-26 23:45:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 00:00:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 00:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-27 00:30:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 00:45:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-27 01:00:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 01:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 01:30:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-27 01:45:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-27 02:00:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 02:15:00,0.0,7.0,7.0,0.0,7.0,0.0
2023-02-27 02:30:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 02:45:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-27 03:00:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-27 03:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-27 03:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 03:45:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 04:00:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 04:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 04:30:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-27 04:45:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-27 05:00:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-27 05:15:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-27 05:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 05:45:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-27 06:00:00,0.0,7.4,7.4,0.0,7.4,0.0
2023-02-27 06:15:00,0.0,22.2,22.2,0.0,22.2,0.0
2023-02-27 06:30:00,0.0,23.2,23.2,0.0,23.2,0.0
2023-02-27 06:45:00,0.0,25.6,25.6,0.0,25.6,0.0
2023-02-27 07:00:00,0.0,24.2,24.2,0.0,24.2,0.0
2023-02-27 07:15:00,0.0,25.8,25.8,0.0,25.8,0.0
2023-02-27 07:30:00,0.2,26.6,26.6,0.0,26.4,0.0
2023-02-27 07:45:00,1.6,26.4,26.4,0.0,24.8,0.0
2023-02-27 08:00:00,3.2,27.0,27.0,0.0,23.8,0.0
2023-02-27 08:15:00,6.0,26.8,26.8,0.0,20.8,0.0
2023-02-27 08:30:00,18.4,26.6,26.6,0.0,8.2,0.0
2023-02-27 08:45:00,21.6,26.8,26.8,0.4,5.6,0.0
2023-02-27 09:00:00,33.8,26.0,26.0,7.8,0.0,0.0
2023-02-27 09:15:00,39.2,27.4,27.4,11.8,0.0,0.0
2023-02-27 09:30:00,44.2,29.4,29.4,14.8,0.0,0.0
2023-02-27 09:45:00,49.2,31.8,31.8,17.4,0.0,0.0
2023-02-27 10:00:00,54.4,30.8,30.8,23.6,0.0,0.0
2023-02-27 10:15:00,57.8,31.4,31.4,26.4,0.0,0.0
2023-02-27 10:30:00,62.0,32.0,32.0,30.2,0.2,0.0
2023-02-27 10:45:00,66.2,31.40000000000001,31.4,34.8,0.0,-1.0658141036401503e-14
2023-02-27 11:00:00,49.8,32.2,32.2,21.0,3.4,0.0
2023-02-27 11:15:00,55.2,35.40000000000001,35.4,21.2,1.4,-1.4210854715202004e-14
2023-02-27 11:30:00,41.0,36.0,36.0,10.8,5.8,0.0
2023-02-27 11:45:00,22.2,32.8,32.8,2.8,13.4,0.0
2023-02-27 12:00:00,33.4,32.4,32.4,8.4,7.4,0.0
2023-02-27 12:15:00,44.0,32.8,32.8,15.8,4.6,0.0
2023-02-27 12:30:00,49.2,31.6,31.6,22.0,4.4,0.0
2023-02-27 12:45:00,31.8,28.4,28.4,8.8,5.4,0.0
2023-02-27 13:00:00,75.4,20.80000000000001,20.8,54.8,0.2,-1.0658141036401503e-14
2023-02-27 13:15:00,89.4,18.80000000000001,18.8,70.6,0.0,-1.0658141036401503e-14
2023-02-27 13:30:00,42.4,18.0,18.0,25.8,1.4,0.0
2023-02-27 13:45:00,65.4,16.8,16.8,49.4,0.8,0.0
2023-02-27 14:00:00,67.2,16.6,16.6,50.6,0.0,0.0
2023-02-27 14:15:00,52.0,20.6,20.6,31.6,0.2,0.0
2023-02-27 14:30:00,23.0,20.8,20.8,6.2,4.0,0.0
2023-02-27 14:45:00,27.4,21.6,21.6,7.2,1.4,0.0
2023-02-27 15:00:00,27.8,21.0,21.0,9.4,2.6,0.0
2023-02-27 15:15:00,11.4,22.0,22.0,0.0,10.6,0.0
2023-02-27 15:30:00,10.4,23.2,23.2,0.0,12.8,0.0
2023-02-27 15:45:00,8.2,18.4,18.4,0.0,10.2,0.0
2023-02-27 16:00:00,2.4,15.2,15.2,0.0,12.8,0.0
2023-02-27 16:15:00,1.2,15.2,15.2,0.0,14.0,0.0
2023-02-27 16:30:00,1.0,15.0,15.0,0.0,14.0,0.0
2023-02-27 16:45:00,1.0,15.4,15.4,0.0,14.4,0.0
2023-02-27 17:00:00,1.6,10.2,10.2,0.0,8.6,0.0
2023-02-27 17:15:00,3.0,7.2,7.2,0.0,4.2,0.0
2023-02-27 17:30:00,2.2,5.4,5.4,0.0,3.2,0.0
2023-02-27 17:45:00,1.0,5.0,5.0,0.0,4.0,0.0
2023-02-27 18:00:00,0.2,6.2,6.2,0.0,6.0,0.0
2023-02-27 18:15:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 18:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 18:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-27 19:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 19:15:00,0.0,7.0,7.0,0.0,7.0,0.0
2023-02-27 19:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 19:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-27 20:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 20:15:00,0.0,7.0,7.0,0.0,7.0,0.0
2023-02-27 20:30:00,0.0,7.0,7.0,0.0,7.0,0.0
2023-02-27 20:45:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 21:00:00,0.0,7.0,7.0,0.0,7.0,0.0
2023-02-27 21:15:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 21:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 21:45:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-27 22:00:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-27 22:15:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 22:30:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-27 22:45:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 23:00:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-27 23:15:00,0.0,5.6,5.6,0.0,5.6,0.0
2023-02-27 23:30:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-27 23:45:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 00:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 00:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-28 00:30:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-28 00:45:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-28 01:00:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-28 01:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-28 01:30:00,0.0,7.0,7.0,0.0,7.0,0.0
2023-02-28 01:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-28 02:00:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-28 02:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-28 02:30:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-28 02:45:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 03:00:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-28 03:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-28 03:30:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-28 03:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-28 04:00:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-28 04:15:00,0.0,5.8,5.8,0.0,5.8,0.0
2023-02-28 04:30:00,0.0,6.0,6.0,0.0,6.0,0.0
2023-02-28 04:45:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-28 05:00:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-28 05:15:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 05:30:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-28 05:45:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-28 06:00:00,0.0,8.6,8.6,0.0,8.6,0.0
2023-02-28 06:15:00,0.0,11.8,11.8,0.0,11.8,0.0
2023-02-28 06:30:00,0.0,13.2,13.2,0.0,13.2,0.0
2023-02-28 06:45:00,0.0,21.2,21.2,0.0,21.2,0.0
2023-02-28 07:00:00,0.0,24.8,24.8,0.0,24.8,0.0
2023-02-28 07:15:00,0.0,26.2,26.2,0.0,26.2,0.0
2023-02-28 07:30:00,0.6,17.8,17.8,0.0,17.2,0.0
2023-02-28 07:45:00,2.0,17.2,17.2,0.0,15.2,0.0
2023-02-28 08:00:00,4.2,15.2,15.2,0.0,11.0,0.0
2023-02-28 08:15:00,9.0,16.4,16.4,0.2,7.6,0.0
2023-02-28 08:30:00,19.4,16.6,16.6,4.2,1.4,0.0
2023-02-28 08:45:00,23.6,16.4,16.4,7.4,0.2,0.0
2023-02-28 09:00:00,30.8,15.0,15.0,15.8,0.0,0.0
2023-02-28 09:15:00,37.6,15.8,15.8,21.8,0.0,0.0
2023-02-28 09:30:00,43.8,15.4,15.4,28.4,0.0,0.0
2023-02-28 09:45:00,49.2,16.2,16.2,33.0,0.0,0.0
2023-02-28 10:00:00,55.6,13.6,13.6,42.0,0.0,0.0
2023-02-28 10:15:00,53.4,14.8,14.8,39.6,1.0,0.0
2023-02-28 10:30:00,59.8,14.8,14.8,45.0,0.0,0.0
2023-02-28 10:45:00,68.8,14.59999999999999,14.6,54.2,0.0,8.881784197001252e-15
2023-02-28 11:00:00,74.0,15.6,15.6,58.4,0.0,0.0
2023-02-28 11:15:00,82.8,14.59999999999999,14.6,68.2,0.0,8.881784197001252e-15
2023-02-28 11:30:00,82.6,13.59999999999999,13.6,69.0,0.0,8.881784197001252e-15
2023-02-28 11:45:00,85.6,17.59999999999999,17.6,68.0,0.0,1.0658141036401503e-14
2023-02-28 12:00:00,70.0,14.6,14.6,55.4,0.0,0.0
2023-02-28 12:15:00,72.0,16.2,16.2,55.8,0.0,0.0
2023-02-28 12:30:00,83.8,16.0,16.0,67.8,0.0,0.0
2023-02-28 12:45:00,84.2,15.8,15.8,68.4,0.0,0.0
2023-02-28 13:00:00,84.4,15.40000000000001,15.4,69.0,0.0,-8.881784197001252e-15
2023-02-28 13:15:00,82.8,17.2,17.2,65.6,0.0,0.0
2023-02-28 13:30:00,82.8,18.8,18.8,64.0,0.0,0.0
2023-02-28 13:45:00,82.4,18.2,18.2,64.2,0.0,0.0
2023-02-28 14:00:00,81.2,18.6,18.6,62.6,0.0,0.0
2023-02-28 14:15:00,78.8,20.59999999999999,20.6,58.2,0.0,1.0658141036401503e-14
2023-02-28 14:30:00,77.0,29.8,29.8,47.2,0.0,0.0
2023-02-28 14:45:00,74.2,29.6,29.6,44.6,0.0,0.0
2023-02-28 15:00:00,72.0,27.4,27.4,44.6,0.0,0.0
2023-02-28 15:15:00,68.0,27.4,27.4,40.6,0.0,0.0
2023-02-28 15:30:00,64.0,24.2,24.2,39.8,0.0,0.0
2023-02-28 15:45:00,59.6,22.8,22.8,36.8,0.0,0.0
2023-02-28 16:00:00,54.8,21.59999999999999,21.6,33.2,0.0,1.0658141036401503e-14
2023-02-28 16:15:00,49.4,20.8,20.8,28.6,0.0,0.0
2023-02-28 16:30:00,43.4,20.4,20.4,23.0,0.0,0.0
2023-02-28 16:45:00,36.8,19.8,19.8,17.0,0.0,0.0
2023-02-28 17:00:00,29.0,19.2,19.2,9.8,0.0,0.0
2023-02-28 17:15:00,20.6,10.6,10.6,10.0,0.0,0.0
2023-02-28 17:30:00,12.6,6.8,6.8,5.8,0.0,0.0
2023-02-28 17:45:00,5.0,6.8,6.8,0.2,2.0,0.0
2023-02-28 18:00:00,0.6,6.399999999999999,6.4,0.0,5.8,1.7763568394002505e-15
2023-02-28 18:15:00,0.0,7.6,7.6,0.0,7.6,0.0
2023-02-28 18:30:00,0.0,7.2,7.2,0.0,7.2,0.0
2023-02-28 18:45:00,0.0,7.2,7.2,0.0,7.2,0.0
2023-02-28 19:00:00,0.0,6.8,6.8,0.0,6.8,0.0
2023-02-28 19:15:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 19:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 19:45:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 20:00:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 20:15:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-28 20:30:00,0.0,6.2,6.2,0.0,6.2,0.0
2023-02-28 20:45:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 21:00:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-28 21:15:00,0.0,6.6,6.6,0.0,6.6,0.0
2023-02-28 21:30:00,0.0,6.4,6.4,0.0,6.4,0.0
2023-02-28 21:45:00,0.0,6.4,6.4,0.0,6.4,0.0
